"","Screen_bg","ConsentKey.keys","ConsentKey.rt","Begin.keys","Begin.rt","checkresp.keys","checkresp.corr","checkresp.rt","Attention.thisRepN","Attention.thisTrialN","Attention.thisN","Attention.thisIndex","Attention.ran","AttnQuestion","AttnAnswer","participant","PROLIFIC_ID","Age","Gender","Handedness","Native Language","date","expName","psychopyVersion","OS","frameRate","browser","xResolution","yResolution","NextStep.keys","NextStep.rt","InstRep.thisRepN","InstRep.thisTrialN","InstRep.thisN","InstRep.thisIndex","InstRep.ran","PracProceed.keys","PracProceed.rt","SalientLetterPos","NonSalientLetterPos","DisResp.keys","DisResp.corr","Target","TargetResp_p.keys","TargetResp_p.corr","TargetResp_p.rt","Prac_loop.thisRepN","Prac_loop.thisTrialN","Prac_loop.thisN","Prac_loop.thisIndex","Prac_loop.ran","Block","SalD","NSalD","Condition","Saliency","CorrectAnswer","Validity","Exp_proceed.keys","Exp_proceed.rt","PracRepeat.thisRepN","PracRepeat.thisTrialN","PracRepeat.thisN","PracRepeat.thisIndex","PracRepeat.ran","TargetResp.keys","TargetResp.corr","TargetResp.rt","headstartLearn.thisRepN","headstartLearn.thisTrialN","headstartLearn.thisN","headstartLearn.thisIndex","headstartLearn.ran","brkContinue.keys","PauseResp.keys","ExpTrials.thisRepN","ExpTrials.thisTrialN","ExpTrials.thisN","ExpTrials.thisIndex","ExpTrials.ran","brkContinue.rt","PauseResp.rt","CA_Proceed.keys","CA_Proceed.rt","Resp1_2.keys","CAResponse_2.keys","CAResponse_2.corr","CAResponse_2.rt","CA_trials.thisRepN","CA_trials.thisTrialN","CA_trials.thisN","CA_trials.thisIndex","CA_trials.ran","AwareResp.keys","AwareResp.corr","AwareResp.rt","AwareQ_loop.thisRepN","AwareQ_loop.thisTrialN","AwareQ_loop.thisN","AwareQ_loop.thisIndex","AwareQ_loop.ran","AwareQ","Solution","Performance","Bonus","todebrief.keys","todebrief.rt","Finalend.keys","Finalend.rt"
"234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,22,"female","right","German","2021-05-19_13h13.41.818","Exp8","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0,0.1]","[-0.07,-0.065]",NA,0,"6",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment",NA,"X","SingleD","NonSalient","u","valid",NA,NA,NA,NA,NA,NA,NA,"[""u""]",1,"[0.48809499999879336]",NA,NA,NA,NA,NA,NA,NA,0,157,157,291,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,22,"female","right","German","2021-05-19_13h13.41.818","Exp8","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0.1,0]","[0,0.1]",NA,0,"7",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","V","L","MultipleD","V","e","valid",NA,NA,NA,NA,NA,NA,NA,"[""u"",""e""]",0,"[0.47523499999988417,0.770089999999982]",NA,NA,NA,NA,NA,NA,NA,0,158,158,46,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,22,"female","right","German","2021-05-19_13h13.41.818","Exp8","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[-0.07,-0.065]","[0.07,-0.065]",NA,0,"5",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","V","L","MultipleD","V","e","valid",NA,NA,NA,NA,NA,NA,NA,"[""e""]",1,"[0.5391150000014022]",NA,NA,NA,NA,NA,NA,NA,0,159,159,154,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,22,"female","right","German","2021-05-19_13h13.41.818","Exp8","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[-0.1,0]","[0,0.1]",NA,0,"4",NA,NA,NA,NA,NA,NA,NA,NA,"SalMC","G","X","MultipleD","Salient","u","valid",NA,NA,NA,NA,NA,NA,NA,"[""u""]",1,"[0.5883899999989808]",NA,NA,NA,NA,NA,NA,NA,0,160,160,402,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,22,"female","right","German","2021-05-19_13h13.41.818","Exp8","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[-0.07,-0.065]","[0.07,-0.065]",NA,0,"2",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","G","X","MultipleD","G","u","valid",NA,NA,NA,NA,NA,NA,NA,"[""e"",""u""]",0,"[0.46934999999939464,0.6842300000006389]",NA,NA,NA,NA,NA,NA,NA,0,161,161,179,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,22,"female","right","German","2021-05-19_13h13.41.818","Exp8","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0,0.1]","[-0.1,0]",NA,0,"8",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","G","X","MultipleD","G","u","valid",NA,NA,NA,NA,NA,NA,NA,"[""u""]",1,"[0.854585000001066]",NA,NA,NA,NA,NA,NA,NA,0,162,162,31,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,22,"female","right","German","2021-05-19_13h13.41.818","Exp8","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0,-0.1]","[0.1,0]",NA,0,"2",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","G",NA,"SingleD","Salient","u","valid",NA,NA,NA,NA,NA,NA,NA,"[""u""]",1,"[0.6252499999991414]",NA,NA,NA,NA,NA,NA,NA,0,163,163,281,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,22,"female","right","German","2021-05-19_13h13.41.818","Exp8","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0,-0.1]","[0,0.1]",NA,0,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment",NA,"L","SingleD","NonSalient","e","valid",NA,NA,NA,NA,NA,NA,NA,"[""e""]",1,"[0.6481499999989637]",NA,NA,NA,NA,NA,NA,NA,0,164,164,214,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,22,"female","right","German","2021-05-19_13h13.41.818","Exp8","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[-0.07,0.065]","[0.07,0.065]",NA,0,"6",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","G","X","MultipleD","G","u","valid",NA,NA,NA,NA,NA,NA,NA,"[""u""]",1,"[0.4887249999992491]",NA,NA,NA,NA,NA,NA,NA,0,165,165,57,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,22,"female","right","German","2021-05-19_13h13.41.818","Exp8","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0.1,0]","[-0.07,0.065]",NA,0,"4",NA,NA,NA,NA,NA,NA,NA,NA,"SalMC","G","X","MultipleD","Salient","u","valid",NA,NA,NA,NA,NA,NA,NA,"[""u""]",1,"[0.731725000001461]",NA,NA,NA,NA,NA,NA,NA,0,166,166,400,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,22,"female","right","German","2021-05-19_13h13.41.818","Exp8","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0,0.1]","[-0.1,0]",NA,0,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","V",NA,"SingleD","Salient","e","valid",NA,NA,NA,NA,NA,NA,NA,"[""e""]",1,"[0.5369399999999587]",NA,NA,NA,NA,NA,NA,NA,0,167,167,332,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,22,"female","right","German","2021-05-19_13h13.41.818","Exp8","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0,0.1]","[-0.07,-0.065]",NA,0,"5",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment",NA,"L","SingleD","NonSalient","e","valid",NA,NA,NA,NA,NA,NA,NA,"[""u"",""e""]",0,"[0.3488600000001725,0.6165199999995821]",NA,NA,NA,NA,NA,NA,NA,0,168,168,306,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,22,"female","right","German","2021-05-19_13h13.41.818","Exp8","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0.1,0]","[0,-0.1]",NA,0,"4",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment",NA,"X","SingleD","NonSalient","u","valid",NA,NA,NA,NA,NA,NA,NA,"[""u""]",1,"[0.5810599999986152]",NA,NA,NA,NA,NA,NA,NA,0,169,169,347,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,22,"female","right","German","2021-05-19_13h13.41.818","Exp8","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0.07,0.065]","[-0.1,0]",NA,0,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","V","L","MultipleD","V","e","valid",NA,NA,NA,NA,NA,NA,NA,"[""e""]",1,"[0.4386799999992945]",NA,NA,NA,NA,NA,NA,NA,0,170,170,136,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,22,"female","right","German","2021-05-19_13h13.41.818","Exp8","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0,0.1]","[0.07,-0.065]",NA,0,"4",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","G","X","MultipleD","G","u","valid",NA,NA,NA,NA,NA,NA,NA,"[""u""]",1,"[0.5999850000008564]",NA,NA,NA,NA,NA,NA,NA,0,171,171,175,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,22,"female","right","German","2021-05-19_13h13.41.818","Exp8","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[-0.1,0]","[0.07,-0.065]",NA,0,"2",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","G","X","MultipleD","G","u","valid",NA,NA,NA,NA,NA,NA,NA,"[""u""]",1,"[0.5039099999994505]",NA,NA,NA,NA,NA,NA,NA,0,172,172,121,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,22,"female","right","German","2021-05-19_13h13.41.818","Exp8","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[-0.1,0]","[-0.07,-0.065]",NA,0,"9",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment",NA,"L","SingleD","NonSalient","e","valid",NA,NA,NA,NA,NA,NA,NA,"[""e""]",1,"[0.712085000001025]",NA,NA,NA,NA,NA,NA,NA,0,173,173,234,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,22,"female","right","German","2021-05-19_13h13.41.818","Exp8","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0,0.1]","[0.07,-0.065]",NA,0,"8",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment",NA,"X","SingleD","NonSalient","u","valid",NA,NA,NA,NA,NA,NA,NA,"[""u""]",1,"[0.5705649999999878]",NA,NA,NA,NA,NA,NA,NA,0,174,174,311,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,22,"female","right","German","2021-05-19_13h13.41.818","Exp8","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0,-0.1]","[-0.1,0]",NA,0,"5",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","V","L","MultipleD","V","e","valid",NA,NA,NA,NA,NA,NA,NA,"[""e""]",1,"[0.4989050000003772]",NA,NA,NA,NA,NA,NA,NA,0,175,175,176,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,22,"female","right","German","2021-05-19_13h13.41.818","Exp8","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0,-0.1]","[-0.1,0]",NA,0,"4",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","G","X","MultipleD","G","u","valid",NA,NA,NA,NA,NA,NA,NA,"[""u""]",1,"[0.717979999999443]",NA,NA,NA,NA,NA,NA,NA,0,176,176,173,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,22,"female","right","German","2021-05-19_13h13.41.818","Exp8","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0,-0.1]","[0.1,0]",NA,0,"9",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment",NA,"L","SingleD","NonSalient","e","valid",NA,NA,NA,NA,NA,NA,NA,"[""e""]",1,"[0.7311599999994769]",NA,NA,NA,NA,NA,NA,NA,0,177,177,226,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,22,"female","right","German","2021-05-19_13h13.41.818","Exp8","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[-0.07,-0.065]","[0.1,0]",NA,0,"5",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","V",NA,"SingleD","Salient","e","valid",NA,NA,NA,NA,NA,NA,NA,"[""u"",""e""]",0,"[0.5205850000002101,0.8035749999999098]",NA,NA,NA,NA,NA,NA,NA,0,178,178,252,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,22,"female","right","German","2021-05-19_13h13.41.818","Exp8","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0.07,0.065]","[-0.07,0.065]",NA,0,"7",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","V",NA,"SingleD","Salient","e","valid",NA,NA,NA,NA,NA,NA,NA,"[""e""]",1,"[0.5524450000010575]",NA,NA,NA,NA,NA,NA,NA,0,179,179,300,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,22,"female","right","German","2021-05-19_13h13.41.818","Exp8","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0.07,0.065]","[-0.07,0.065]",NA,0,"5",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","V","L","MultipleD","V","e","valid",NA,NA,NA,NA,NA,NA,NA,"[""e""]",1,"[0.5595049999992625]",NA,NA,NA,NA,NA,NA,NA,0,180,180,28,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,22,"female","right","German","2021-05-19_13h13.41.818","Exp8","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0.07,0.065]","[0,0.1]",NA,0,"8",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment",NA,"L","SingleD","NonSalient","u","invalid",NA,NA,NA,NA,NA,NA,NA,"[""u""]",1,"[0.5134400000006281]",NA,NA,NA,NA,NA,NA,NA,0,181,181,382,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,22,"female","right","German","2021-05-19_13h13.41.818","Exp8","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[-0.1,0]","[0,0.1]",NA,0,"9",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","V","L","MultipleD","V","e","valid",NA,NA,NA,NA,NA,NA,NA,"[""e""]",1,"[0.5703499999999622]",NA,NA,NA,NA,NA,NA,NA,0,182,182,118,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,22,"female","right","German","2021-05-19_13h13.41.818","Exp8","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0.1,0]","[-0.07,-0.065]",NA,0,"2",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","G",NA,"SingleD","Salient","u","valid",NA,NA,NA,NA,NA,NA,NA,"[""u""]",1,"[0.5861899999998741]",NA,NA,NA,NA,NA,NA,NA,0,183,183,345,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,22,"female","right","German","2021-05-19_13h13.41.818","Exp8","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0,-0.1]","[0.07,0.065]",NA,0,"7",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","V","L","MultipleD","V","e","valid",NA,NA,NA,NA,NA,NA,NA,"[""e""]",1,"[0.5318999999998368]",NA,NA,NA,NA,NA,NA,NA,0,184,184,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,22,"female","right","German","2021-05-19_13h13.41.818","Exp8","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0,-0.1]","[-0.07,0.065]",NA,0,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment",NA,"L","SingleD","NonSalient","e","valid",NA,NA,NA,NA,NA,NA,NA,"[""e""]",1,"[0.5497100000011415]",NA,NA,NA,NA,NA,NA,NA,0,185,185,318,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,22,"female","right","German","2021-05-19_13h13.41.818","Exp8","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0.07,0.065]","[0.07,-0.065]",NA,0,"9",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","V",NA,"SingleD","Salient","e","valid",NA,NA,NA,NA,NA,NA,NA,"[""u"",""e""]",0,"[0.5882700000001932,0.8381000000008498]",NA,NA,NA,NA,NA,NA,NA,0,186,186,204,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,22,"female","right","German","2021-05-19_13h13.41.818","Exp8","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0.07,0.065]","[-0.1,0]",NA,0,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","V",NA,"SingleD","Salient","e","valid",NA,NA,NA,NA,NA,NA,NA,"[""e""]",1,"[0.5544649999991407]",NA,NA,NA,NA,NA,NA,NA,0,187,187,372,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,22,"female","right","German","2021-05-19_13h13.41.818","Exp8","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[-0.07,-0.065]","[0.07,-0.065]",NA,0,"8",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","G","X","MultipleD","G","u","valid",NA,NA,NA,NA,NA,NA,NA,"[""u""]",1,"[0.5805199999995239]",NA,NA,NA,NA,NA,NA,NA,0,188,188,37,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,22,"female","right","German","2021-05-19_13h13.41.818","Exp8","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[-0.07,0.065]","[0.1,0]",NA,0,"2",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","G","X","MultipleD","G","u","valid",NA,NA,NA,NA,NA,NA,NA,"[""u""]",1,"[0.6490199999989272]",NA,NA,NA,NA,NA,NA,NA,0,189,189,147,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,22,"female","right","German","2021-05-19_13h13.41.818","Exp8","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0,-0.1]","[-0.07,0.065]",NA,0,"5",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","V",NA,"SingleD","Salient","e","valid",NA,NA,NA,NA,NA,NA,NA,"[""e""]",1,"[1.0050649999993766]",NA,NA,NA,NA,NA,NA,NA,0,190,190,316,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
